,Genus,num_species_in_data,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax,H,Hbc,G,J,H_minmax,Hbc_minmax,G_minmax,J_minmax
203,Oldenlandia,4.0,846.1446291570089,17.628013107437685,0.7501282173377739,48.0,0.0800643179104673,0.788927952717314,0.0073763671011563,0.912156417282184,0.9123031034906788,0.5355902777777778,0.8302805518296419,0.516015303890659,0.5160982530744823,0.660080870938084,0.8302805518296419
204,Oncinotis,1.0,5.445458638949738,1.0890917277899477,0.5445458638949738,5.0,0.0049465237968676,0.5727120292688518,4.747143758990024e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
205,Ophiorrhiza,20.0,3407.404564581602,37.44400620419343,0.832089026759854,91.0,0.1700661780940676,0.8751281143508809,0.0297044572102881,1.2486860694177166,1.2488211509626868,0.687381852551985,0.900736599988036,0.7063932340622701,0.7064696063712252,0.8471543094137426,0.900736599988036
206,Orbea,1.0,102.388022987863,4.266167624494291,0.3709710977821123,24.0,0.019376420862924,0.3901592580122215,0.0008925798478122,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
207,Orphium,1.0,6.944383994383995,1.388876798876799,0.6944383994383995,5.0,0.0063081115770685,0.7303576269955581,6.0538498820235865e-05,0.6730116670092565,0.7070860020527115,0.48,0.9709505944546688,0.3807289115045549,0.4000050520890865,0.5915693977211068,0.9709505944546688
208,Orthanthera,1.0,1.3846153846153846,0.4615384615384615,0.4615384615384615,3.0,0.0020962522484699,0.4854111405835543,1.2070550375066696e-05,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
209,Orthosia,1.0,490.8536460066453,11.686991571586791,0.5700971498335021,42.0,0.0530809117795401,0.5995849334455798,0.0042790754217671,0.4135132270756885,0.5695492693404947,0.1780045351473922,0.2982867410220438,0.2339282490255809,0.32219925792402,0.2193792409349342,0.2982867410220438
210,Oxyanthus,3.0,19.85289350938037,2.4816116886725466,0.709031911049299,8.0,0.0112711821781196,0.7457059754139179,0.0001730699758636,0.9743147528693494,1.147477030398024,0.59375,0.8868595071429147,0.5511788480149405,0.6491383056416026,0.7317590206185566,0.8868595071429147
211,Oxyceros,1.0,11.160035506851534,1.860005917808589,0.7440023671234356,6.0,0.0084479234393094,0.7824852481815443,9.728894555826653e-05,0.4505612088663046,0.716345036462323,0.2777777777777777,0.6500224216483541,0.2548866342542695,0.4052429729792743,0.3423434014589737,0.6500224216483541
212,Oxystelma,1.0,12.075606735970386,1.725086676567198,0.5750288921890659,7.0,0.0078351364532122,0.6047717659229831,0.000105270547356,0.410116318288409,0.6556701949606576,0.2448979591836735,0.5916727785823274,0.23200658637327,0.3709186573162392,0.301821121286279,0.5916727785823274
213,Paederia,1.0,306.2305395144524,9.878404500466209,0.6585603000310805,31.0,0.0448665265650281,0.6926237638257915,0.002669601388706,0.3795349255810945,0.4908659924368944,0.1789802289281999,0.3454675771388097,0.2147064102715843,0.2776874047901796,0.2205817213146689,0.3454675771388097
214,Palicourea,24.0,2241.592833160426,30.291795042708458,0.8299121929509167,74.0,0.1375816941816795,0.8728386856897572,0.0195413538760926,1.2630329288140556,1.3135134688122665,0.646652049249452,0.7049120992552694,0.7145093848353322,0.7430666453396982,0.7969574235617037,0.7049120992552694
215,Parahancornia,2.0,34.92658350744273,3.4926583507442728,0.776146300165394,10.0,0.0158632346619173,0.8162917984498109,0.0003044766729734,0.5004024235381879,0.5391223794591277,0.3199999999999998,0.7219280948873623,0.2830822693974414,0.3049864865828079,0.3943795984807376,0.7219280948873623
216,Parepigynum,1.0,36.98400060051726,2.311500037532329,0.3082000050043105,16.0,0.0104985554938667,0.3241413845734989,0.0003224124527866,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
217,Parsonsia,4.0,198.19480493035556,8.617165431754588,0.7833786756140535,23.0,0.0391381302254643,0.823898262283746,0.001727786938936,0.9183987247993112,0.9298545627973556,0.5444234404536862,0.8359625449963987,0.5195466348656982,0.5260272749669046,0.6709671807800833,0.8359625449963987
218,Pauridiantha,2.0,7.307071503636754,1.4614143007273508,0.7307071503636754,5.0,0.0066375681966658,0.7685023477962792,6.370027060140018e-05,0.6730116670092565,0.7070860020527115,0.48,0.9709505944546688,0.3807289115045549,0.4000050520890865,0.5915693977211068,0.9709505944546688
219,Pavetta,2.0,149.18030762870757,7.103824172795599,0.7103824172795599,21.0,0.0322647160224083,0.7471263354147095,0.0013004971909224,0.5940241655824704,0.710408810383085,0.3219954648526077,0.5407040970774402,0.3360449529421082,0.4018847953104408,0.3968388816912187,0.5407040970774402
220,Pentagonia,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
221,Pentalinon,2.0,6.629315647773168,1.3258631295546337,0.6629315647773167,5.0,0.0060219110607332,0.6972211284726952,5.779185279014617e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
222,Pentanisia,1.0,0.9508196721311476,0.4754098360655737,0.9508196721311476,2.0,0.0021592543652272,1.0,8.288884319490244e-06,0.6931471805599453,-0.0,0.5,1.0,0.3921197573583957,0.0,0.6162181226261529,1.0
223,Pentas,3.0,75.27363030277736,5.018242020185157,0.7168917171693082,15.0,0.0227922524227219,0.7539723232297897,0.0006562068835716,0.6365141682948128,0.6373523863030217,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.3605561045504028,0.5477494423343582,0.9182958340544894
224,Pergularia,2.0,285.77815326185146,10.206362616494696,0.7560268604810885,28.0,0.0463560729309736,0.7951316980921792,0.0024913052630849,0.7549967581308245,0.8361933258674088,0.3673469387755104,0.5446150394212923,0.4271086342232206,0.4730422521434734,0.4527316819294187,0.5446150394212923
225,Periploca,6.0,5359.662713697393,45.420870455062655,0.776425135983977,118.0,0.2062961372742527,0.8165850568107345,0.0467235013404257,0.564520636983617,0.5759420143958263,0.2710428037920138,0.4072155617278715,0.3193545345145916,0.3258156925747225,0.334042975408087,0.4072155617278715
226,Petchia,3.0,178.4447131633794,8.111123325608155,0.7724879357722052,22.0,0.0368397477693329,0.8124442083121468,0.0015556131495687,0.4741393130578373,0.4779349055550814,0.2975206611570247,0.6840384356390417,0.2682249854065976,0.2703721700567638,0.3666752465213471,0.6840384356390417
227,Picralima,1.0,79.66060377866106,4.978787736166316,0.6638383648221755,16.0,0.022613055804285,0.6981748319681501,0.0006944508500356,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
228,Pleiocarpa,2.0,108.67555220753866,6.0375306781965925,0.7102977268466579,18.0,0.0274217390619806,0.7470372644421747,0.0009473921364983,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
229,Plocama,2.0,842.6342330469662,17.554879855145128,0.7470161640487288,48.0,0.0797321554639289,0.7856549311546975,0.0073457648028187,0.9451082776667624,0.945127419459344,0.5564236111111112,0.8602746277420159,0.5346564754353091,0.5346672703944656,0.6857566260475071,0.8602746277420159
230,Plumeria,3.0,12015.169705518754,72.3805403946913,0.8773398835720156,166.0,0.3287437195203183,0.9227195327222923,0.1047436803078173,1.3442492827929382,1.351191424799059,0.6613652310468108,0.6908074781590172,0.7604542258574171,0.7643814114407866,0.8150904820917553,0.6908074781590172
231,Pogonopus,2.0,9.082391417616194,1.2974844882308847,0.4324948294102949,7.0,0.0058930186809191,0.4548652516211722,7.917683448451811e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
232,Posoqueria,1.0,0.5882352941176471,0.2941176470588235,0.5882352941176471,2.0,0.0013358470210837,0.6186612576064909,5.128011597250558e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
233,Potalia,1.0,,,,,,,,,,,,,,,
234,Prestonia,1.0,,,,,,,,,,,,,,,
235,Prismatomeris,3.0,71.22371284343934,4.748247522895956,0.6783210746994224,15.0,0.0215659698500184,0.7134066475287029,0.0006209012432826,0.5799151714181009,0.5833098935524508,0.3911111111111112,0.8366407419411673,0.3280633647261187,0.3299837695516048,0.4820195092542352,0.8366407419411673
236,Psychotria,15.0,676.8694226819254,16.509010309315254,0.8254505154657626,41.0,0.0749819416253161,0.8681462317829572,0.0059006902238732,0.921611463470836,0.9834021856093642,0.5224445646295295,0.6648021439878977,0.5213641107837514,0.5563196574917781,0.643879617584493,0.6648021439878977
237,Psydrax,5.0,109.40242731782544,6.435436901048555,0.8044296126310694,17.0,0.0292289813263701,0.8460380408706074,0.0009537287572903,1.4264444338582805,1.5483500003241963,0.7283950617283951,0.8862997589642573,0.806952781424998,0.8759158302297242,0.8977004749368648,0.8862997589642573
238,Pyrostria,1.0,,,,,,,,,,,,,,,
239,Rauvolfia,32.0,14682.81549149779,77.277976271041,0.8177563626565185,190.0,0.3509872849499781,0.8600541055525454,0.1279992018051743,0.6285458020394818,0.6652057353229224,0.2711588541666666,0.3230086457715552,0.3555741612989868,0.3763130001659524,0.3341860000960842,0.3230086457715552
240,Rennellia,1.0,30.39533742390418,2.7632124930821984,0.5526424986164397,11.0,0.012550179203518,0.581227455441428,0.0002649749927806,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
241,Rhazya,1.0,1233.6062551040063,21.642215001824678,0.7729362500651669,57.0,0.0982963406954627,0.8129157112754342,0.010754110210444,0.0883197822000174,0.1454769691360359,0.0344721452754692,0.1274185117923585,0.0499633159269875,0.0822976589100747,0.0424847212890913,0.1274185117923585
242,Rhodopentas,2.0,24.234735524580945,2.692748391620105,0.6731870979050263,9.0,0.012230139719411,0.7080071202104586,0.0002112692082047,0.6931471805599453,0.6938247437862991,0.5,1.0,0.3921197573583957,0.3925030363679102,0.6162181226261529,1.0
243,Richardia,3.0,24.843523426791016,3.105440428348877,0.8872686938139649,8.0,0.014104537374234,0.9331619021146872,0.0002165763896235,1.2130075659799042,1.5783733070193486,0.65625,0.875,0.6862095753771926,0.8929002908520768,0.8087862859468258,0.875
244,Ridsdalea,1.0,1.6143018018018018,0.5381006006006006,0.5381006006006006,3.0,0.0024439882868093,0.5659333902868385,1.4072869213873589e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
245,Rondeletia,1.0,1.330856819833643,0.4436189399445476,0.4436189399445476,3.0,0.0020148639340322,0.4665647471830587,1.1601903650857758e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
246,Rosenbergiodendron,2.0,45.92845002316773,3.061896668211182,0.4374138097444545,15.0,0.0139067668465271,0.460038661972616,0.0004003867614163,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
247,Rothmannia,3.0,81.97801672122587,5.123626045076617,0.683150139343549,16.0,0.0232708940041735,0.7184854913785601,0.0007146531747922,0.8222653373287878,1.0991339812717986,0.4140625,0.5931390622295665,0.465163090322488,0.6217901983000016,0.5103056327997829,0.5931390622295665
248,Rubia,10.0,29305.931259075696,109.76004216882284,0.8252634749535551,267.0,0.4985169262418533,0.8679495167614977,0.2554779641201052,1.366317908673616,1.3667996796375397,0.7162675868647337,0.8489410483733469,0.7729386511977525,0.7732111447003355,0.8827541353515023,0.8489410483733469
249,Rudgea,2.0,51.8031074026452,3.984854415588092,0.6641424025980154,13.0,0.0180987300617539,0.6984945958358437,0.0004515997904084,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
250,Ruehssia,1.0,4.618583684386713,1.1546459210966782,0.7697639473977854,4.0,0.0052442630679519,0.809579323987326,4.026305618389236e-05,0.5623351446188083,0.8922673623509298,0.375,0.8112781244591328,0.3181181813130895,0.5047638501093799,0.4621635919696147,0.8112781244591328
251,Salzmannia,1.0,,,,,,,,,,,,,,,
252,Saprosma,2.0,335.6319407709445,10.170664871846803,0.6356665544904252,33.0,0.0461939380630928,0.6685458590330334,0.0029259116239578,0.6365141682948128,0.6365147341591451,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.3600822370314995,0.5477494423343582,0.9182958340544894
253,Sarcolobus,1.0,151.62079780740498,7.220037990828809,0.7220037990828809,21.0,0.032792545223345,0.7593488231733747,0.0013217724562192,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
254,Schenkia,1.0,170.18084720476332,7.735493054761969,0.7367136242630447,22.0,0.0351336802029811,0.7748195013800987,0.0014835719087631,1.2319253440933458,1.2479253835491553,0.6631944444444445,0.8886462923344499,0.6969115370552451,0.7059628625099846,0.8173448709833002,0.8886462923344499
255,Schizozygia,1.0,46.67647704283301,3.889706420236084,0.7072193491338334,12.0,0.0176665792968334,0.7437996602959283,0.0004069077765105,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
256,Schultesia,1.0,0.6046511627906976,0.3023255813953488,0.6046511627906976,2.0,0.0013731264728349,0.6359262229350441,5.2711188976389445e-06,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
257,Schumanniophyton,2.0,100.76251867889476,5.927206981111456,0.740900872638932,17.0,0.0269206620828198,0.779223331568532,0.000878409319401,0.7607552592443028,1.0221227815731773,0.3765432098765431,0.5487689199209766,0.4303662714504846,0.5782242546135734,0.4640654997554977,0.5487689199209766
258,Scleromitrion,3.0,2051.2764155387263,29.30394879341037,0.8493898200988514,70.0,0.1330950151856732,0.893323776310861,0.0178822477216835,1.160393582897528,1.1614633583102454,0.6399523903987305,0.83704703376282,0.6564453595532839,0.6570504999274769,0.7887005211632493,0.83704703376282
259,Scyphiphora,1.0,116.62610686347524,6.138216150709223,0.6820240167454692,19.0,0.0278790403829568,0.71730112105989,0.0010167020485147,0.5010469137590965,0.6428660897866849,0.2539682539682539,0.4560725552838436,0.2834468634636517,0.3636752573023789,0.3129996813339189,0.4560725552838436
260,Secamone,1.0,80.97523843173335,5.060952401983334,0.6747936535977779,16.0,0.022986237846123,0.709696773611456,0.0007059113350056,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
261,Sherardia,1.0,,,,,,,,,,,,,,,
262,Simira,8.0,155.98586898664098,7.799293449332049,0.8209782578244262,20.0,0.0354234539308844,0.8634426504705173,0.0013598254867901,1.0466304865832217,1.0504287341243403,0.6349206349206351,0.952684124671582,0.5920885260059421,0.5942371922078536,0.7824992033347976,0.952684124671582
263,Singaporandia,1.0,10.153250594162438,1.6922084323604063,0.6768833729441626,6.0,0.007685807417633,0.7118945818895502,8.851217755431536e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
264,Sinomarsdenia,1.0,4.231902964329361,0.7053171607215601,0.282126864288624,6.0,0.0032034658154351,0.2967196331311391,3.689212071518396e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
265,Skytanthus,1.0,,,,,,,,,,,,,,,
266,Solenandra,1.0,42.1311815600621,3.2408601200047773,0.5401433533341296,13.0,0.0147195973459957,0.5680818026445156,0.0003672836189979,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267,Solenostemma,1.0,926.5895786351766,18.16842311049366,0.7267369244197464,51.0,0.0825187952258044,0.7643267653380091,0.0080776555787255,0.5876929781664841,0.5876930058542259,0.3983083429450211,0.8478617451660525,0.3324633417879785,0.3324633364776846,0.4908896386318296,0.8478617451660525
268,Spermacoce,9.0,1091.6353797705124,21.40461528961789,0.8561846115847156,51.0,0.0972171913450726,0.9004700225287526,0.0095164621086347,1.496729385658594,1.4983418023370765,0.755428978284087,0.9299702548916304,0.8467136273446504,0.8476257328686566,0.9310180535512258,0.9299702548916304
269,Spigelia,1.0,1.7259865971705135,0.4314966492926284,0.2876644328617523,4.0,0.0019598059461216,0.3025436276649464,1.5046494787882017e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270,Stapelia,2.0,0.5,0.25,0.5,2.0,0.0011354699679212,0.5258620689655172,4.358809857662974e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271,Stenostomum,5.0,269.8093968584242,10.377284494554775,0.8301827595643821,26.0,0.0471323795685653,0.8731232471280571,0.0023520957174332,1.001768065425116,1.0055645287110455,0.6065088757396451,0.9118485891320204,0.5667094403046692,0.5688570987380601,0.7474835215287655,0.9118485891320204
272,Stephanotis,2.0,210.1816238791876,7.78450458811806,0.5988080452398508,27.0,0.0353562846998115,0.62978087516605,0.0018322834681284,0.3153962874226614,0.5110563258597707,0.1399176954732509,0.2870860727445791,0.1784225907057805,0.2891092620311204,0.1724396392534089,0.2870860727445791
273,Strempeliopsis,1.0,204.01432775671017,8.500596989862924,0.739182346944602,24.0,0.0386086903655629,0.7774159166141504,0.0017785193258608,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
274,Streptocaulon,1.0,144.6306328313335,6.574119674151522,0.6261066356334783,22.0,0.0298588618220759,0.6584914616145203,0.0012608348562105,0.304636097349238,0.3351658012076001,0.165289256198347,0.4394969869215132,0.1723354518714098,0.1896063751528375,0.2037084702896372,0.4394969869215132
275,Strophanthus,10.0,1061.6508161395468,16.851600256183282,0.5436000082639768,63.0,0.0765379440092375,0.5717172500707343,0.0092550680855699,0.3971172706605968,0.4965885146976214,0.1768707482993197,0.2864595585167016,0.2246529051571244,0.2809246882441553,0.2179819209289792,0.2864595585167016
276,Strumpfia,1.0,0.1159420289855072,0.0579710144927536,0.1159420289855072,2.0,0.0002632973838657,0.1219390304847575,1.01073851771895e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277,Strychnos,89.0,114710.21134839792,220.17315038080216,0.8468198091569313,521.0,1.0,0.8906208337684968,1.0,0.9860239029625972,0.9864423464207576,0.4972548846904773,0.5503104182769614,0.5578028222908343,0.5580395044130724,0.6128349430213001,0.5503104182769614
278,Swertia,49.0,25516.789061621497,103.3068383061599,0.8398929943590236,247.0,0.4692072495101458,0.8833357354465593,0.222445663395405,1.1429276800198038,1.157942397011977,0.6334316877321238,0.6378800835986161,0.6465647370959784,0.655058659750428,0.7806641708524097,0.6378800835986161
279,Syringantha,1.0,6.4504454780199225,1.2900890956039843,0.6450445478019923,5.0,0.0058594296960038,0.6784089209641643,5.623253067182158e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280,Tabernaemontana,75.0,100485.61906977808,199.3762283130517,0.7927484227159115,504.0,0.9055428782674864,0.8337526514770793,0.8759954139094304,0.4259049322008284,0.4376357156857095,0.1934633859425546,0.2646296131776176,0.2409383509825728,0.2475745478494946,0.2384312889648397,0.2646296131776176
281,Tabernanthe,1.0,118.51218818136324,5.925609409068162,0.6237483588492803,20.0,0.0269134061025128,0.6560112049966568,0.0010331441881962,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282,Tamilnadia,1.0,15.512229770170322,2.216032824310046,0.7386776081033487,7.0,0.0100649548797266,0.776885070591453,0.0001352297200731,0.9556998911125344,1.1825433026691297,0.5714285714285715,0.8699155297736259,0.5406482489155604,0.6689756182537225,0.7042492830013177,0.8699155297736259
283,Tarenna,5.0,2849.5745737896827,33.52440675046686,0.7982001607254013,85.0,0.15226382823012,0.8394863759353359,0.0248415074847604,0.7683911123797953,0.8151654330472633,0.4631141868512112,0.5542770236467425,0.4346859440433889,0.4611465798512379,0.5707587095659815,0.5542770236467425
284,Telosma,2.0,120.68535335709642,5.247189276395496,0.4770172069450451,23.0,0.0238321033573811,0.5016905107525474,0.0010520890157769,0.4620369094664569,0.4658402059648452,0.2873345935727789,0.6665783579949204,0.2613785439973261,0.2635300873036765,0.354121567633933,0.6665783579949204
285,Thevetia,1.0,25.981806413944494,1.9986004933803456,0.3331000822300576,13.0,0.0090774033524235,0.350329396828164,0.0002264995078339,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286,Thiollierea,1.0,0.2987012987012987,0.1493506493506493,0.2987012987012987,2.0,0.0006783327081087,0.3141513658755038,2.6039643305519063e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287,Timonius,2.0,7.352852785307254,1.470570557061451,0.7352852785307255,5.0,0.0066791548130097,0.7733172756961078,6.409937440508382e-05,0.6730116670092565,0.7070860020527115,0.48,0.9709505944546688,0.3807289115045549,0.4000050520890865,0.5915693977211068,0.9709505944546688
288,Tinadendron,1.0,10.743664974337989,1.534809282048284,0.5116030940160946,7.0,0.0069709193850101,0.5380653230169271,9.365918559514568e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289,Tocoyena,2.0,81.77503458364235,5.451668972242824,0.7788098531775463,15.0,0.0247608255721183,0.8190931214453504,0.0007128836537078,0.6365141682948128,0.6373523863030217,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.3605561045504028,0.5477494423343582,0.9182958340544894
290,Trachelospermum,4.0,4152.263063320386,39.92560637808064,0.7752544927782647,104.0,0.1813373079734154,0.8153538630943818,0.0361978503440215,0.96663652432474,0.9929107969420397,0.5704511834319527,0.6972808599927233,0.5468352032620004,0.5616987663418755,0.7030447146086102,0.6972808599927233
291,Tricalysia,1.0,0.2403846153846154,0.1201923076923077,0.2403846153846154,2.0,0.000545899023039,0.2528183023872679,2.0955816623379683e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
292,Tripterospermum,4.0,976.5749537855304,18.780287572798663,0.7364818655999475,52.0,0.0852978101113467,0.7745757551999448,0.0085134090706142,0.7506793691085897,0.7583620153641727,0.443758573388203,0.6832978083821248,0.4246662474065377,0.4290123642350321,0.5469041499850767,0.6832978083821248
293,Uncaria,27.0,11573.661035083049,68.48320139102395,0.8152762070359995,169.0,0.3110424739464295,0.8574456660206201,0.1008947756179396,1.0787582578637975,1.0957785104012316,0.6404021750282138,0.7781595944690591,0.6102635027386303,0.6198919775793706,0.7892548520431819,0.7781595944690591
294,Urceola,3.0,117.09949836201876,5.57616658866756,0.557616658866756,21.0,0.0253262787902305,0.5864588998426228,0.0010208288955755,0.3144922012814106,0.3456795371103076,0.1723356009070293,0.4537163391869447,0.1779111408315244,0.1955540922130034,0.2123926409051591,0.4537163391869447
295,Utania,1.0,37.38843187103797,3.398948351912543,0.6797896703825086,11.0,0.0154376151044478,0.7149512050574659,0.000325938130804,0.304636097349238,0.4937704283327738,0.165289256198347,0.4394969869215132,0.1723354518714098,0.2793304708789551,0.2037084702896372,0.4394969869215132
296,Vallaris,1.0,1.856586679460772,0.6188622264869239,0.6188622264869239,3.0,0.002810797889827,0.6508723416500407,1.6185016640078758e-05,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
297,Vallesia,2.0,163.2980568205977,7.422638946390805,0.7069179948943624,22.0,0.0337127344253962,0.7434827187682087,0.0014235703596136,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
298,Vangueria,2.0,9.48433154255956,1.354904506079937,0.451634835359979,7.0,0.0061538135042195,0.4749952578785986,8.268079564210496e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
299,Veratrilla,1.0,,,,,,,,,,,,,,,
300,Vinca,5.0,7257.794539977357,53.761441036869314,0.8024095677144674,135.0,0.2441780069181269,0.8439135108721122,0.0632706927714916,0.4639446861387,0.4892099542306779,0.2150735294117647,0.3346653489695445,0.2624577908684013,0.2767505687518249,0.2650644130413966,0.3346653489695445
301,Vincetoxicum,26.0,24276.41146648403,98.68459945725216,0.8055885669979768,246.0,0.4482135959201722,0.8472569411530445,0.211632523217586,1.1398941020981002,1.14316852456466,0.5768329262895638,0.6361870115240421,0.6448486140676408,0.6467009442806115,0.7109098058142101,0.6361870115240421
302,Voacanga,5.0,1481.930809735646,23.15516890211947,0.7350847270514118,64.0,0.1051679955619986,0.7731063508644158,0.0129189092437004,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
303,Wendlandia,2.0,29.31820271814054,3.2575780797933933,0.8143945199483483,9.0,0.0147955283110552,0.8565183744284353,0.0002555849420335,0.3488320958430319,0.5623257226734768,0.1975308641975308,0.5032583347756457,0.1973375361208165,0.3181128311634559,0.243444196593048,0.5032583347756457
304,Wrightia,5.0,1206.6589347558702,21.16945499571702,0.7560519641327508,57.0,0.0961491215395847,0.7951581002085827,0.0105191937193019,0.7474359091744861,0.7537589706449754,0.4575999999999999,0.6803454839201113,0.4228313921867055,0.4264083795184266,0.563962825827455,0.6803454839201113
305,Xestaea,1.0,21.54215821103234,2.393573134559149,0.5983932836397873,9.0,0.0108713216412597,0.6293446603797763,0.0001877963431311,0.9433483923290392,1.087256154627757,0.58,0.858672711073255,0.5336608920571165,0.6150708025664388,0.7148130222463374,0.858672711073255
306,Xysmalobium,1.0,5.534602458460926,0.9224337430768208,0.3689734972307283,6.0,0.0041895832506434,0.3880583332943867,4.824855950837042e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
307,Zeltnera,1.0,0.3636363636363636,0.1818181818181818,0.3636363636363636,2.0,0.0008257963403063,0.3824451410658307,3.1700435328457998e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
